ID,Total_Screentime,Average_Total_Screentime
1115574,19.0,19.36
1115575,15.0,19.36
1115576,26.0,19.36
1115577,34.0,19.36
1115578,25.5,19.36
1115579,14.0,19.36
1115580,14.5,19.36
1115581,26.5,19.36
1115582,16.5,19.36
1115583,15.0,19.36
1115584,14.0,19.36
1115585,12.5,19.36
1115587,11.5,19.36
1115588,22.0,19.36
1115589,30.0,19.36
1115590,27.0,19.36
1115591,21.5,19.36
1115592,27.5,19.36
1115593,9.0,19.36
1115594,10.0,19.36
1115595,17.0,19.36
1115596,16.0,19.36
1115597,8.0,19.36
1115598,17.0,19.36
1115599,8.5,19.36
1115600,10.0,19.36
1115601,10.0,19.36
1115602,26.0,19.36
1115603,48.0,19.36
1115604,12.0,19.36
1115605,20.5,19.36
1115606,25.0,19.36
1115607,20.0,19.36
1115608,15.0,19.36
1115609,13.0,19.36
1115610,6.0,19.36
1115611,11.0,19.36
1115612,40.5,19.36
1115613,8.0,19.36
1115614,21.0,19.36
1115615,10.0,19.36
1115616,15.0,19.36
1115617,15.0,19.36
1115618,15.0,19.36
1115619,29.5,19.36
1115620,23.0,19.36
1115621,17.5,19.36
1115622,12.0,19.36
1115623,20.0,19.36
1115624,18.0,19.36
1115625,10.5,19.36
1115626,9.0,19.36
1115628,9.0,19.36
1115629,8.5,19.36
1115630,12.5,19.36
1115631,21.0,19.36
1115632,14.0,19.36
1115634,14.0,19.36
1115635,17.0,19.36
1115636,21.5,19.36
1115637,16.0,19.36
1115639,22.0,19.36
1115640,12.5,19.36
1115641,30.0,19.36
1115642,51.0,19.36
1115644,24.0,19.36
1115645,9.0,19.36
1115646,16.5,19.36
1115647,28.5,19.36
1115648,7.0,19.36
1115649,21.5,19.36
1115650,14.0,19.36
1115651,29.0,19.36
1115652,12.5,19.36
1115653,9.5,19.36
1115654,44.0,19.36
1115655,19.5,19.36
1115656,30.5,19.36
1115657,28.0,19.36
1115658,37.0,19.36
1115659,13.0,19.36
1115660,26.5,19.36
1115661,11.0,19.36
1115662,15.0,19.36
1115663,2.0,19.36
1115664,40.0,19.36
1115665,11.0,19.36
1115666,25.0,19.36
1115667,9.0,19.36
1115668,10.0,19.36
1115669,4.0,19.36
1115670,10.5,19.36
1115671,5.5,19.36
1115672,4.0,19.36
1115673,24.5,19.36
1115674,35.5,19.36
1115675,18.5,19.36
1115676,26.0,19.36
1115679,30.0,19.36
1115681,20.0,19.36
1115682,11.0,19.36
1115683,19.5,19.36
1115684,23.0,19.36
1115685,9.5,19.36
1115686,14.5,19.36
1115687,11.0,19.36
1115688,14.0,19.36
1115689,19.0,19.36
1115690,18.0,19.36
1115691,25.0,19.36
1115692,14.0,19.36
1115693,24.0,19.36
1115694,31.0,19.36
1115695,5.0,19.36
1115696,22.0,19.36
1115697,31.0,19.36
1115698,21.0,19.36
1115699,19.0,19.36
1115700,17.0,19.36
1115701,12.5,19.36
1115702,22.0,19.36
1115703,32.0,19.36
1115704,6.0,19.36
1115705,17.0,19.36
1115706,45.0,19.36
1115707,20.0,19.36
1115708,8.5,19.36
1115709,14.5,19.36
1115710,21.0,19.36
1115711,38.0,19.36
1115712,25.0,19.36
1115713,17.5,19.36
1115714,13.5,19.36
1115715,13.0,19.36
1115716,15.5,19.36
1115717,18.0,19.36
1115718,12.0,19.36
1115719,26.5,19.36
1115720,16.5,19.36
1115721,30.0,19.36
1115722,25.5,19.36
1115723,13.0,19.36
1115724,19.0,19.36
1115725,10.0,19.36
1115726,22.0,19.36
1115727,16.0,19.36
1115728,10.5,19.36
1115729,23.0,19.36
1115730,31.0,19.36
1115731,41.0,19.36
1115732,49.0,19.36
1115733,16.5,19.36
1115734,25.0,19.36
1115735,32.0,19.36
1115736,32.0,19.36
1115737,23.0,19.36
1115738,22.0,19.36
1115739,20.0,19.36
1115740,19.5,19.36
1115741,8.5,19.36
1115742,34.0,19.36
1115743,19.5,19.36
1115744,29.0,19.36
1115745,13.5,19.36
1115746,22.0,19.36
1115747,11.5,19.36
1115748,26.5,19.36
1115749,18.0,19.36
1115750,14.5,19.36
1115751,16.5,19.36
1115752,29.0,19.36
1115753,15.5,19.36
1115754,21.0,19.36
1115755,28.0,19.36
1115756,17.0,19.36
1115757,15.0,19.36
1115758,35.5,19.36
1115759,15.0,19.36
1115760,24.0,19.36
1115761,16.0,19.36
1115762,9.0,19.36
1115763,29.5,19.36
1115764,18.5,19.36
1115765,24.0,19.36
1115766,17.5,19.36
1115767,17.5,19.36
1115768,15.0,19.36
1115769,27.0,19.36
1115770,18.0,19.36
1115771,10.0,19.36
1115772,22.0,19.36
1115773,20.0,19.36
1115774,20.0,19.36
1115775,23.0,19.36
1115776,13.0,19.36
1115777,18.0,19.36
1115778,25.0,19.36
1115779,13.0,19.36
1115780,25.0,19.36
1115781,11.0,19.36
1115782,12.5,19.36
1115783,30.0,19.36
1115784,11.5,19.36
1115785,11.5,19.36
1115786,20.0,19.36
1115787,20.0,19.36
1115788,25.0,19.36
1115789,38.0,19.36
1115790,27.5,19.36
1115792,21.0,19.36
1115793,15.0,19.36
1115794,13.5,19.36
1115795,29.0,19.36
1115796,12.5,19.36
1115797,23.5,19.36
1115798,24.0,19.36
1115799,19.0,19.36
1115800,24.0,19.36
1115801,14.0,19.36
1115802,18.5,19.36
1115803,11.5,19.36
1115804,34.0,19.36
1115805,25.5,19.36
1115806,12.0,19.36
1115807,11.5,19.36
1115808,30.0,19.36
1115809,30.0,19.36
1115810,11.0,19.36
1115811,16.0,19.36
1115812,21.0,19.36
1115813,12.0,19.36
1115814,21.0,19.36
1115815,15.0,19.36
1115816,14.5,19.36
1115817,16.5,19.36
1115818,19.0,19.36
1115819,21.5,19.36
1115820,13.5,19.36
1115821,8.5,19.36
1115822,16.5,19.36
1115823,13.0,19.36
1115824,10.0,19.36
1115825,8.0,19.36
1115826,11.0,19.36
1115827,13.0,19.36
1115828,14.0,19.36
1115829,15.5,19.36
1115830,17.0,19.36
1115831,18.0,19.36
1115832,10.5,19.36
1115833,8.0,19.36
1115834,9.0,19.36
1115835,11.0,19.36
1115836,12.0,19.36
1115837,19.5,19.36
1115838,11.5,19.36
1115839,15.5,19.36
1115840,22.0,19.36
1115841,8.5,19.36
1115842,16.0,19.36
1115843,15.0,19.36
1115844,16.0,19.36
1115845,17.0,19.36
1115846,37.0,19.36
1115847,14.0,19.36
1115848,20.0,19.36
1115849,16.0,19.36
1115850,7.5,19.36
1115851,17.0,19.36
1115852,15.5,19.36
1115854,10.5,19.36
1115856,16.0,19.36
1115857,5.5,19.36
1115858,16.0,19.36
1115859,20.5,19.36
1115860,11.5,19.36
1115861,20.0,19.36
1115862,26.0,19.36
1115863,13.0,19.36
1115864,16.0,19.36
1115865,33.0,19.36
1115866,20.5,19.36
1115867,16.0,19.36
1115868,24.0,19.36
1115869,26.0,19.36
1115870,9.5,19.36
1115872,22.5,19.36
1115873,28.0,19.36
1115874,12.0,19.36
1115875,17.0,19.36
1115876,11.5,19.36
1115877,12.0,19.36
1115878,27.0,19.36
1115879,37.0,19.36
1115880,5.0,19.36
1115881,12.0,19.36
1115882,19.0,19.36
1115884,18.0,19.36
1115885,13.0,19.36
1115886,9.0,19.36
1115887,9.5,19.36
1115888,9.0,19.36
1115889,17.5,19.36
1115890,20.0,19.36
1115891,9.0,19.36
1115892,6.0,19.36
1115893,16.0,19.36
1115894,23.0,19.36
1115895,13.0,19.36
1115896,23.0,19.36
1115897,8.0,19.36
1115899,1.5,19.36
1115900,13.0,19.36
1115901,16.0,19.36
1115902,10.0,19.36
1115903,18.5,19.36
1115904,13.0,19.36
1115905,9.0,19.36
1115906,7.0,19.36
1115907,17.0,19.36
1115908,10.5,19.36
1115909,29.0,19.36
1115910,15.0,19.36
1115912,23.0,19.36
1115913,16.0,19.36
1115914,6.0,19.36
1115915,13.0,19.36
1115916,21.0,19.36
1115917,19.5,19.36
1115918,19.0,19.36
1115919,8.0,19.36
1115920,10.0,19.36
1115921,14.5,19.36
1115922,6.0,19.36
1115924,35.0,19.36
1115925,16.0,19.36
1115926,13.0,19.36
1115927,17.0,19.36
1115928,13.5,19.36
1115929,22.0,19.36
1115930,18.0,19.36
1115931,20.0,19.36
1115932,11.0,19.36
1115933,17.0,19.36
1115934,13.0,19.36
1115935,13.0,19.36
1115936,24.5,19.36
1115937,15.5,19.36
1115938,23.0,19.36
1115939,18.0,19.36
1115940,19.0,19.36
1115941,25.0,19.36
1115942,9.0,19.36
1115943,17.0,19.36
1115944,11.5,19.36
1115945,11.0,19.36
1115946,24.0,19.36
1115947,13.5,19.36
1115948,16.0,19.36
1115949,10.0,19.36
1115950,5.5,19.36
1115951,15.5,19.36
1115952,18.0,19.36
1115953,27.5,19.36
1115954,17.0,19.36
1115955,20.5,19.36
1115956,9.5,19.36
1115957,15.0,19.36
1115958,22.0,19.36
1115959,24.0,19.36
1115960,46.0,19.36
1115961,11.5,19.36
1115962,3.5,19.36
1115963,26.0,19.36
1115964,13.0,19.36
1115965,12.0,19.36
1115966,33.0,19.36
1115967,16.0,19.36
1115968,22.0,19.36
1115969,28.0,19.36
1115970,8.0,19.36
1115971,8.0,19.36
1115972,11.0,19.36
1115973,10.0,19.36
1115974,12.5,19.36
1115975,19.5,19.36
1115976,27.0,19.36
1115977,22.0,19.36
1115979,24.0,19.36
1115980,28.0,19.36
1115981,10.0,19.36
1115982,10.0,19.36
1115984,9.5,19.36
1115985,25.0,19.36
1115986,21.5,19.36
1115987,2.5,19.36
1115988,11.0,19.36
1115989,52.0,19.36
1115990,17.0,19.36
1115991,31.5,19.36
1115992,19.5,19.36
1115993,15.0,19.36
1115994,11.5,19.36
1115995,19.5,19.36
1115996,12.0,19.36
1115997,8.5,19.36
1115998,17.0,19.36
1115999,21.0,19.36
1116000,19.0,19.36
1116001,34.0,19.36
1116002,34.0,19.36
1116003,15.5,19.36
1116004,24.0,19.36
1116005,23.0,19.36
1116006,12.0,19.36
1116007,47.0,19.36
1116008,8.0,19.36
1116009,16.0,19.36
1116010,9.5,19.36
1116011,18.0,19.36
1116012,16.5,19.36
1116013,17.0,19.36
1116014,10.0,19.36
1116015,25.0,19.36
1116016,29.0,19.36
1116017,12.5,19.36
1116018,26.0,19.36
1116019,19.0,19.36
1116020,35.0,19.36
1116023,15.0,19.36
1116024,20.5,19.36
1116025,16.0,19.36
1116027,23.5,19.36
1116028,16.0,19.36
1116029,13.0,19.36
1116030,17.0,19.36
1116031,29.0,19.36
1116032,2.0,19.36
1116033,22.0,19.36
1116034,12.0,19.36
1116035,6.0,19.36
1116036,21.5,19.36
1116037,31.5,19.36
1116038,13.0,19.36
1116039,21.0,19.36
1116040,34.0,19.36
1116041,30.5,19.36
1116042,16.0,19.36
1116043,18.0,19.36
1116044,22.0,19.36
1116045,22.0,19.36
1116046,22.0,19.36
1116047,16.0,19.36
1116048,21.0,19.36
1116049,13.0,19.36
1116050,25.0,19.36
1116051,17.0,19.36
1116052,16.0,19.36
1116053,11.5,19.36
1116054,19.0,19.36
1116055,37.5,19.36
1116056,26.0,19.36
1116057,10.0,19.36
1116058,14.0,19.36
1116059,12.0,19.36
1116060,24.0,19.36
1116061,9.5,19.36
1116062,16.5,19.36
1116063,11.0,19.36
1116064,14.0,19.36
1116065,13.0,19.36
1116066,15.0,19.36
1116067,22.5,19.36
1116068,6.5,19.36
1116069,36.0,19.36
1116070,16.0,19.36
1116071,11.5,19.36
1116072,48.0,19.36
1116073,14.0,19.36
1116074,11.5,19.36
1116075,15.0,19.36
1116076,37.5,19.36
1116077,14.5,19.36
1116078,4.5,19.36
1116079,54.0,19.36
1116080,28.0,19.36
1116081,43.0,19.36
1116082,30.0,19.36
1116083,19.0,19.36
1116084,15.5,19.36
1116085,5.0,19.36
1116086,21.0,19.36
1116087,19.5,19.36
1116088,10.0,19.36
1116089,24.0,19.36
1116090,14.0,19.36
1116091,13.0,19.36
1116092,47.0,19.36
1116093,13.0,19.36
1116094,11.0,19.36
1116095,9.0,19.36
1116096,10.0,19.36
1116097,8.5,19.36
1116098,27.0,19.36
1116099,10.0,19.36
1116101,12.0,19.36
1116102,26.0,19.36
1116103,38.0,19.36
1116105,21.0,19.36
1116106,17.5,19.36
1116107,17.0,19.36
1116108,27.0,19.36
1116110,14.0,19.36
1116111,29.0,19.36
1116112,5.5,19.36
1116113,8.5,19.36
1116114,45.5,19.36
1116115,19.0,19.36
1116117,9.0,19.36
1116118,16.0,19.36
1116119,26.0,19.36
1116120,14.5,19.36
1116121,8.5,19.36
1116122,26.0,19.36
1116123,29.0,19.36
1116124,22.0,19.36
1116125,12.0,19.36
1116126,18.0,19.36
1116127,17.0,19.36
1116128,18.5,19.36
1116129,17.0,19.36
1116130,11.0,19.36
1116131,9.0,19.36
1116132,25.0,19.36
1116133,33.0,19.36
1116134,18.0,19.36
1116135,32.5,19.36
1116136,22.0,19.36
1116137,42.0,19.36
1116138,11.0,19.36
1116139,35.0,19.36
1116141,31.0,19.36
1116142,30.0,19.36
1116143,40.0,19.36
1116144,4.0,19.36
1116145,11.5,19.36
1116146,38.0,19.36
1116147,9.0,19.36
1116149,25.0,19.36
1116150,24.0,19.36
1116151,15.0,19.36
1116152,15.5,19.36
1116153,17.5,19.36
1116154,15.0,19.36
1116155,29.0,19.36
1116156,24.0,19.36
1116157,8.5,19.36
1116158,39.0,19.36
1116159,18.0,19.36
1116160,13.0,19.36
1116161,23.0,19.36
1116163,7.5,19.36
1116164,11.5,19.36
1116165,22.5,19.36
1116167,17.0,19.36
1116168,5.0,19.36
1116169,36.0,19.36
1116170,17.5,19.36
1116171,10.5,19.36
1116172,29.0,19.36
1116173,18.5,19.36
1116174,28.0,19.36
1116175,40.0,19.36
1116176,20.0,19.36
1116177,19.0,19.36
1116179,13.5,19.36
1116180,28.5,19.36
1116181,23.0,19.36
1116182,25.0,19.36
1116183,14.5,19.36
1116184,39.0,19.36
1116185,17.5,19.36
1116186,30.0,19.36
1116187,21.5,19.36
1116188,22.0,19.36
1116189,4.5,19.36
1116190,43.0,19.36
1116192,52.0,19.36
1116193,13.0,19.36
1116194,20.0,19.36
1116195,20.5,19.36
1116196,16.5,19.36
1116197,12.5,19.36
1116198,16.0,19.36
1116199,15.5,19.36
1116200,26.0,19.36
1116201,22.5,19.36
1116202,13.5,19.36
1116203,14.0,19.36
1116204,14.0,19.36
1116205,22.0,19.36
1116206,16.5,19.36
1116207,38.0,19.36
1116208,17.0,19.36
1116209,20.0,19.36
1116210,16.5,19.36
1116211,21.0,19.36
1116212,19.0,19.36
1116213,13.5,19.36
1116214,22.0,19.36
1116215,8.0,19.36
1116216,20.0,19.36
1116217,28.0,19.36
1116219,19.0,19.36
1116220,5.0,19.36
1116222,19.0,19.36
1116223,44.0,19.36
1116224,15.5,19.36
1116225,34.0,19.36
1116226,16.0,19.36
1116227,15.5,19.36
1116230,37.0,19.36
1116231,14.0,19.36
1116232,24.5,19.36
1116233,11.5,19.36
1116234,42.0,19.36
1116236,3.0,19.36
1116237,14.0,19.36
1116238,15.0,19.36
1116239,17.0,19.36
1116240,35.0,19.36
1116241,16.0,19.36
1116242,24.0,19.36
1116243,17.0,19.36
1116244,6.0,19.36
1116245,13.0,19.36
1116246,16.0,19.36
1116247,13.5,19.36
1116248,27.0,19.36
1116249,24.5,19.36
1116250,20.0,19.36
1116251,13.0,19.36
1116252,35.0,19.36
1116253,14.5,19.36
1116254,19.0,19.36
1116256,11.5,19.36
1116257,41.0,19.36
1116258,45.0,19.36
1116262,21.5,19.36
1116263,14.5,19.36
1116265,11.0,19.36
1116266,33.5,19.36
1116267,56.0,19.36
1116268,32.0,19.36
1116269,28.5,19.36
1116270,10.0,19.36
1116271,17.0,19.36
1116272,13.0,19.36
1116273,17.0,19.36
1116274,14.0,19.36
1116275,34.0,19.36
1116276,9.0,19.36
1116277,15.0,19.36
1116279,19.0,19.36
1116280,23.0,19.36
1116281,20.5,19.36
1116283,35.0,19.36
1116284,10.5,19.36
1116285,23.5,19.36
1116286,11.5,19.36
1116287,11.0,19.36
1116288,33.0,19.36
1116289,24.0,19.36
1116290,5.0,19.36
1116291,5.0,19.36
1116292,4.0,19.36
1116293,14.0,19.36
1116294,13.0,19.36
1116295,17.0,19.36
1116296,9.0,19.36
1116297,7.5,19.36
1116298,12.0,19.36
1116299,26.0,19.36
1116300,10.5,19.36
1116301,9.0,19.36
1116302,10.5,19.36
1116303,28.5,19.36
1116304,33.0,19.36
1116305,20.0,19.36
1116306,21.0,19.36
1116307,12.5,19.36
1116308,10.0,19.36
1116309,24.0,19.36
1116310,53.0,19.36
1116311,25.5,19.36
1116312,21.0,19.36
1116313,19.5,19.36
1116314,16.5,19.36
1116315,41.0,19.36
1116316,14.0,19.36
1116317,23.0,19.36
1116318,32.0,19.36
1116319,13.5,19.36
1116320,31.0,19.36
1116321,15.0,19.36
1116322,21.5,19.36
1116324,13.5,19.36
1116325,16.0,19.36
1116326,9.0,19.36
1116327,25.0,19.36
1116328,31.0,19.36
1116330,27.0,19.36
1116331,24.0,19.36
1116332,18.5,19.36
1116333,16.0,19.36
1116334,36.0,19.36
1116335,16.0,19.36
1116336,14.0,19.36
1116337,19.0,19.36
1116338,24.0,19.36
1116339,26.0,19.36
1116341,18.0,19.36
1116342,19.0,19.36
1116343,12.5,19.36
1116344,22.0,19.36
1116345,19.0,19.36
1116346,6.5,19.36
1116347,9.5,19.36
1116348,20.5,19.36
1116350,6.0,19.36
1116351,9.0,19.36
1116352,34.0,19.36
1116353,22.0,19.36
1116354,19.0,19.36
1116355,8.5,19.36
1116356,6.5,19.36
1116357,18.5,19.36
1116358,23.0,19.36
1116359,31.0,19.36
1116360,12.5,19.36
1116361,10.0,19.36
1116362,14.0,19.36
1116363,23.0,19.36
1116364,23.0,19.36
1116365,14.0,19.36
1116366,23.0,19.36
1116367,8.5,19.36
1116368,33.0,19.36
1116369,7.0,19.36
1116370,21.5,19.36
1116371,20.5,19.36
1116372,8.0,19.36
1116373,10.5,19.36
1116374,11.5,19.36
1116375,22.5,19.36
1116376,17.0,19.36
1116377,36.0,19.36
1116378,13.0,19.36
1116379,6.0,19.36
1116380,20.0,19.36
1116381,22.0,19.36
1116382,20.5,19.36
1116383,17.0,19.36
1116384,18.0,19.36
1116385,14.0,19.36
1116386,15.0,19.36
1116387,18.0,19.36
1116388,15.0,19.36
1116389,20.0,19.36
1116391,10.5,19.36
1116392,21.5,19.36
1116393,24.5,19.36
1116394,14.0,19.36
1116395,12.0,19.36
1116396,15.5,19.36
1116397,23.5,19.36
1116398,11.5,19.36
1116399,13.5,19.36
1116400,13.0,19.36
1116401,10.5,19.36
1116402,8.0,19.36
1116403,18.0,19.36
1116404,10.5,19.36
1116405,22.0,19.36
1116406,20.0,19.36
1116407,18.5,19.36
1116408,33.0,19.36
1116409,10.0,19.36
1116410,11.0,19.36
1116411,15.0,19.36
1116412,7.5,19.36
1116413,15.5,19.36
1116414,9.5,19.36
1116415,31.0,19.36
1116416,20.0,19.36
1116417,20.0,19.36
1116418,37.0,19.36
1116419,33.0,19.36
1116420,13.0,19.36
1116421,17.5,19.36
1116422,26.5,19.36
1116423,10.0,19.36
1116424,12.5,19.36
1116425,20.0,19.36
1116426,17.0,19.36
1116427,24.0,19.36
1116428,13.0,19.36
1116429,28.5,19.36
1116430,16.5,19.36
1116431,25.0,19.36
1116432,13.5,19.36
1116433,20.5,19.36
1116434,13.5,19.36
1116435,27.0,19.36
1116436,6.0,19.36
1116437,12.0,19.36
1116438,12.5,19.36
1116439,10.0,19.36
1116440,8.5,19.36
1116441,16.0,19.36
1116442,18.5,19.36
1116443,28.0,19.36
1116444,7.5,19.36
1116445,34.0,19.36
1116446,14.5,19.36
1116447,12.0,19.36
1116448,22.0,19.36
1116449,21.0,19.36
1116450,21.5,19.36
1116451,23.5,19.36
1116453,13.5,19.36
1116454,17.5,19.36
1116455,14.0,19.36
1116456,15.0,19.36
1116457,18.0,19.36
1116458,5.0,19.36
1116459,8.0,19.36
1116460,10.0,19.36
1116461,10.0,19.36
1116462,20.0,19.36
1116463,5.5,19.36
1116464,28.5,19.36
1116465,5.5,19.36
1116466,8.5,19.36
1116467,24.0,19.36
1116468,18.0,19.36
1116469,13.0,19.36
1116470,19.0,19.36
1116471,6.0,19.36
1116472,45.0,19.36
1116473,10.5,19.36
1116474,26.0,19.36
1116475,26.0,19.36
1116476,13.5,19.36
1116477,25.0,19.36
1116478,16.5,19.36
1116479,29.0,19.36
1116480,23.5,19.36
1116481,18.5,19.36
1116482,20.0,19.36
1116483,18.5,19.36
1116484,20.0,19.36
1116485,27.0,19.36
1116486,23.5,19.36
1116487,28.0,19.36
1116488,18.0,19.36
1116489,34.0,19.36
1116490,18.5,19.36
1116491,28.0,19.36
1116492,14.0,19.36
1116493,17.5,19.36
1116494,17.0,19.36
1116495,12.0,19.36
1116497,12.5,19.36
1116498,12.0,19.36
1116499,21.0,19.36
1116500,18.0,19.36
1116501,17.0,19.36
1116502,28.0,19.36
1116503,18.0,19.36
1116504,24.0,19.36
1116505,9.0,19.36
1116506,10.0,19.36
1116507,30.0,19.36
1116508,34.0,19.36
1116509,13.0,19.36
1116510,13.0,19.36
1116513,12.0,19.36
1116514,23.0,19.36
1116515,15.0,19.36
1116517,38.0,19.36
1116518,14.0,19.36
1116519,16.0,19.36
1116520,26.0,19.36
1116521,9.5,19.36
1116522,15.5,19.36
1116523,10.5,19.36
1116524,14.5,19.36
1116525,24.0,19.36
1116526,13.5,19.36
1116527,18.0,19.36
1116528,15.0,19.36
1116529,25.5,19.36
1116530,21.5,19.36
1116531,12.5,19.36
1116532,38.0,19.36
1116533,6.5,19.36
1116534,5.0,19.36
1116535,22.0,19.36
1116536,5.5,19.36
1116537,15.5,19.36
1116538,20.5,19.36
1116539,25.5,19.36
1116540,15.0,19.36
1116541,41.0,19.36
1116542,12.0,19.36
1116543,38.5,19.36
1116544,13.5,19.36
1116545,17.0,19.36
1116546,20.0,19.36
1116547,8.0,19.36
1116548,37.0,19.36
1116549,25.0,19.36
1116550,6.5,19.36
1116551,13.0,19.36
1116552,16.5,19.36
1116553,15.0,19.36
1116554,21.5,19.36
1116555,17.0,19.36
1116556,8.0,19.36
1116557,9.0,19.36
1116558,7.0,19.36
1116559,20.0,19.36
1116560,14.0,19.36
1116561,26.0,19.36
1116562,20.5,19.36
1116563,32.5,19.36
1116564,19.0,19.36
1116565,27.0,19.36
1116566,16.0,19.36
1116567,18.0,19.36
1116568,18.5,19.36
1116569,16.0,19.36
1116570,21.5,19.36
1116571,13.5,19.36
1116572,14.0,19.36
1116573,18.0,19.36
1116574,22.0,19.36
1116575,14.0,19.36
1116576,23.0,19.36
1116577,15.5,19.36
1116578,8.5,19.36
1116579,15.0,19.36
1116580,19.0,19.36
1116581,25.0,19.36
1116582,17.0,19.36
1116583,11.5,19.36
1116584,25.0,19.36
1116585,8.5,19.36
1116586,10.0,19.36
1116587,5.0,19.36
1116588,16.5,19.36
1116589,29.0,19.36
1116590,16.5,19.36
1116592,9.5,19.36
1116593,12.5,19.36
1116594,16.0,19.36
1116595,14.5,19.36
1116596,17.0,19.36
1116597,9.0,19.36
1116598,29.5,19.36
1116599,20.5,19.36
1116600,16.5,19.36
1116601,30.0,19.36
1116602,15.5,19.36
1116603,21.5,19.36
1116604,22.0,19.36
1116605,27.5,19.36
1116606,29.5,19.36
1116607,22.5,19.36
1116608,20.0,19.36
1116609,22.0,19.36
1116610,13.5,19.36
1116611,31.0,19.36
1116612,28.0,19.36
1116613,19.0,19.36
1116614,13.5,19.36
1116615,32.0,19.36
1116616,8.0,19.36
1116617,20.5,19.36
1116618,18.5,19.36
1116619,19.0,19.36
1116620,24.0,19.36
1116621,8.0,19.36
1116622,21.0,19.36
1116623,32.5,19.36
1116624,20.0,19.36
1116625,16.0,19.36
1116626,12.5,19.36
1116627,23.0,19.36
1116628,11.0,19.36
1116629,7.0,19.36
1116630,11.0,19.36
1116631,29.5,19.36
1116633,18.0,19.36
1116634,13.5,19.36
1116636,10.5,19.36
1116637,13.0,19.36
1116638,21.0,19.36
1116639,12.0,19.36
1116640,31.0,19.36
1116641,16.0,19.36
1116642,21.0,19.36
1116643,4.0,19.36
1116644,30.0,19.36
1116645,27.0,19.36
1116646,18.0,19.36
1116647,22.0,19.36
1116648,8.0,19.36
1116649,14.0,19.36
1116650,13.0,19.36
1116651,13.5,19.36
1116652,25.5,19.36
1116654,25.5,19.36
1116655,22.0,19.36
1116656,15.5,19.36
1116657,9.0,19.36
1116658,8.5,19.36
1116659,29.0,19.36
1116660,12.0,19.36
1116661,23.0,19.36
1116662,13.0,19.36
1116663,12.5,19.36
1116664,17.5,19.36
1116665,5.0,19.36
1116666,17.0,19.36
1116667,11.0,19.36
1116668,13.0,19.36
1116669,21.0,19.36
1116670,27.0,19.36
1116671,8.5,19.36
1116672,15.5,19.36
1116673,17.0,19.36
1116674,10.5,19.36
1116675,11.0,19.36
1116676,24.0,19.36
1116677,19.5,19.36
1116678,16.0,19.36
1116679,39.0,19.36
1116680,5.5,19.36
1116681,12.5,19.36
1116682,25.0,19.36
1116683,22.0,19.36
1116684,14.0,19.36
1116685,12.0,19.36
1116686,13.0,19.36
1116687,9.0,19.36
1116688,27.5,19.36
1116689,10.0,19.36
1116690,10.5,19.36
1116691,14.0,19.36
1116692,4.5,19.36
1116693,15.0,19.36
1116694,16.0,19.36
1116695,19.5,19.36
1116696,18.5,19.36
1116697,25.0,19.36
1116698,17.0,19.36
1116699,13.0,19.36
1116700,13.5,19.36
1116701,26.0,19.36
1116702,18.0,19.36
1116703,16.5,19.36
1116704,27.0,19.36
1116705,22.5,19.36
1116706,5.5,19.36
1116708,12.0,19.36
1116709,10.5,19.36
1116710,28.0,19.36
1116711,16.0,19.36
1116712,16.0,19.36
1116713,17.5,19.36
1116714,22.0,19.36
1116715,9.5,19.36
1116716,14.0,19.36
1116717,16.0,19.36
1116718,21.5,19.36
1116719,23.0,19.36
1116720,6.0,19.36
1116721,9.5,19.36
1116722,21.5,19.36
1116723,19.0,19.36
1116724,20.5,19.36
1116725,11.5,19.36
1116726,22.5,19.36
1116727,23.5,19.36
1116728,20.5,19.36
1116730,12.0,19.36
1116731,18.0,19.36
1116732,17.0,19.36
1116733,14.0,19.36
1116734,16.0,19.36
1116735,18.0,19.36
1116736,14.0,19.36
1116737,17.0,19.36
1116738,14.0,19.36
1116739,27.0,19.36
1116740,7.5,19.36
1116741,28.0,19.36
1116742,18.5,19.36
1116743,26.0,19.36
1116744,42.0,19.36
1116745,16.0,19.36
1116746,11.0,19.36
1116748,26.5,19.36
1116749,21.0,19.36
1116751,11.5,19.36
1116752,8.5,19.36
1116753,14.0,19.36
1116754,29.0,19.36
1116755,13.5,19.36
1116756,9.5,19.36
1116757,14.0,19.36
1116758,15.0,19.36
1116759,28.0,19.36
1116760,22.5,19.36
1116761,11.0,19.36
1116762,18.0,19.36
1116763,9.5,19.36
1116764,29.0,19.36
1116766,21.5,19.36
1116768,17.0,19.36
1116769,18.5,19.36
1116770,32.0,19.36
1116771,15.0,19.36
1116772,10.0,19.36
1116773,9.0,19.36
1116775,21.0,19.36
1116776,29.0,19.36
1116777,12.0,19.36
1116778,36.0,19.36
1116779,10.0,19.36
1116780,13.0,19.36
1116781,10.0,19.36
1116782,4.5,19.36
1116783,17.0,19.36
1116784,15.0,19.36
1116785,6.5,19.36
1116786,38.5,19.36
1116787,27.0,19.36
1116788,15.0,19.36
1116789,7.0,19.36
1116790,13.0,19.36
1116791,24.0,19.36
1116792,22.0,19.36
1116793,20.5,19.36
1116794,34.0,19.36
1116795,6.5,19.36
1116796,25.5,19.36
1116797,20.5,19.36
1116798,25.0,19.36
1116799,13.5,19.36
1116800,16.0,19.36
1116801,7.5,19.36
